,0,1,2,3,4,5,6,7,8,9,Type,pos x,pos y,theta,c,r,UZ - N1 M1,UZ - N1 M2,UZ - N1 M3,UZ - N1 M4,UZ - N2 M4,UZ - N3 M4,UZ - N4 M4,UZ - N2 M3,UZ - N3 M3,UZ - N4 M3,UZ - N2 M2,UZ - N3 M2,UZ - N4 M2,UZ - N2 M1,UZ - N3 M1,UZ - N4 M1
Skin damage 469,210.17,351.1,835.61,1045.0,1179.8,1268.6,1621.9,1727.5,1863.1,2043.9,Skin,0.090834781913591,0.0759134532296482,165.68318160124977,0.0307603952981891,0.5396460609479816,4.489397039846494,4.193449992046318,3.906942255501523,-4.684059085535106,1.427800075609172,3.619923747946539,-3.467091314639118,4.104483237763573,-3.458944200356108,-3.438919969999965,-1.16317313285325,1.847486554931281,-1.757876929344869,4.501571274281704,1.35050169308784,1.353181249565338
Skin damage 470,210.28,351.02,835.81,1043.8,1178.0,1268.8,1622.6,1726.2,1862.8,2042.8,Skin,0.0760887872680599,0.1428271445601486,129.4263020821556,0.0333777493017685,0.9730517550972544,4.48898483289571,4.198855333964768,3.915300803918568,4.693123706869286,-1.442713916485952,-3.619788739957914,3.467291125441043,4.111101349527249,-3.457626927962738,-3.437641153107993,-1.167082232580605,1.844973949799934,-1.755757819009425,4.500966479091674,1.351463166211203,1.353994670787646
Skin damage 471,209.93,350.93,835.57,1044.6,1180.1,1266.7,1622.6,1727.4,1863.1,2043.8,Interface,0.1471244978975618,0.06240603100779,24.93515250402569,0.0619344587288507,0.3160774728158366,4.485246648167435,4.196079171097642,3.894535483464997,4.696755558229129,-1.412171189098169,-3.629220886062715,3.466920950353424,4.105510879023678,-3.448869730027303,-3.45949299757479,-1.159023700922869,1.849343729088797,-1.755155234857829,4.503758404080667,1.349292203157049,1.349724181595869
Skin damage 472,210.21,350.99,835.54,1044.5,1179.3,1268.1,1622.5,1727.1,1863.1,2043.5,Interface,0.0710953228319847,0.1024968037004525,86.9539117753818,0.0522191439875227,0.3606326380171818,4.490277580817304,4.195536326145139,3.915393987959371,-4.682409419725462,1.436900722171865,3.617628055781363,-3.471008451215708,4.105543172391599,-3.461758559065196,-3.435358775487719,-1.165006986376866,1.845608462604164,-1.756805911826955,4.501382838685515,1.35063356313969,1.353450839068653
Skin damage 473,210.22,351.12,835.68,1044.9,1179.7,1268.8,1622.3,1727.4,1863.2,2043.9,Skin,0.1143167833398247,0.0884351754341171,138.62028703785663,0.0296266050659153,0.5732401696664574,4.488402761142556,4.193963558644835,3.903419621273008,4.687265795807226,-1.421145946619781,-3.624193777972645,3.463822352690459,4.107983126651501,-3.454505607825149,-3.442951807558848,-1.162615583698263,1.8473051116434,-1.757021058122736,4.501623973019844,1.351011622980738,1.353282251305934
Skin damage 474,209.72,350.67,835.5,1044.8,1179.5,1265.0,1621.4,1727.3,1863.1,2043.7,Interface,0.0758060497225123,0.0575983492262249,107.15843387856424,0.0630575893363066,0.4919850868505466,4.494280300665897,4.190357064572768,3.909771449289189,-4.679452371960444,1.432472200035112,3.616870324282291,-3.470173638552328,4.101705556428191,-3.463608779495333,-3.435822759436962,-1.166428334924691,1.846894589076213,-1.759602983218381,4.501894060138702,1.350046940901491,1.351380324959022
Skin damage 475,209.35,349.95,834.05,1044.2,1178.2,1262.2,1619.0,1726.6,1862.3,2042.5,Skin,0.128894649445501,0.0644249728965437,144.8401834900894,0.0578617014743128,0.9442314941650704,4.484323720377591,4.198348038861218,3.875772838133789,4.70683485713605,-1.397547190764594,-3.63900977526087,3.452941098830779,4.106119704946097,-3.439512087951087,-3.464014063389413,-1.154967159747011,1.85035619790924,-1.755611581329956,4.509614717244975,1.345426676720441,1.348864548159011
Skin damage 476,210.25,351.24,835.97,1044.9,1180.2,1269.2,1623.0,1727.5,1863.2,2043.9,Interface,0.0595354466606666,0.0891048803707421,76.1373968686627,0.0262920322118834,0.4391912015204259,4.489124450393805,4.193630850589225,3.910851726490314,-4.684052682089947,1.429963724491625,3.61928435517107,-3.467936205563565,4.104608296556284,-3.459802160433141,-3.438006430859607,-1.163444847437122,1.847224651123291,-1.757935972625891,4.500478504988715,1.351234864694579,1.353861800090931
Skin damage 477,210.26,351.09,835.66,1044.5,1179.0,1268.8,1622.8,1726.6,1863.3,2043.9,Skin,0.1090673081326235,0.1154846402665619,156.38115088816005,0.0308964643833866,0.6671729720184424,4.488533782134928,4.195150451546793,3.905586064415178,4.684600199633678,-1.421656681784813,-3.624010084087517,3.465049942584499,4.112719329678517,-3.454593333198648,-3.440911389307744,-1.163232444649953,1.846257674480036,-1.756182616075647,4.501591567623604,1.351298683181485,1.353680393249247
Skin damage 478,209.69,350.69,835.56,1044.7,1179.7,1265.8,1621.3,1726.8,1863.0,2043.5,Skin,0.0722433138140293,0.0514097022726065,126.90289573883076,0.0412199205716373,0.920822306006222,4.495528080708205,4.188489935128042,3.907999868426303,-4.677846529514326,1.432137123702665,3.61686730293652,-3.469935882689193,4.100205498040107,-3.463830206969233,-3.435566691583865,-1.16737440978631,1.847514934712927,-1.760618110817944,4.501243601957372,1.350559617092497,1.350828429075536
Skin damage 479,210.22,351.0,835.42,1044.6,1179.2,1268.3,1622.1,1727.0,1863.0,2043.3,Skin,0.1217813241055712,0.0999647220740085,62.91635568058754,0.0414129058130116,0.4390995288388749,4.488761532729485,4.194558993483194,3.900138794358684,4.686905597429531,-1.41587936149701,-3.62669482026506,3.462757498753214,4.112001841923364,-3.452191761790119,-3.444288034746704,-1.162150084097647,1.846423233179672,-1.756098962443231,4.502209834008235,1.351017497536834,1.352942247878101
Skin damage 480,209.04,348.51,830.17,1042.2,1173.0,1257.4,1613.1,1724.0,1860.6,2038.9,Skin,0.0778991241989753,0.0814488868969899,132.76304800676365,0.0764458785473476,0.9972576081266952,4.508838833492019,4.196223919530287,3.938033314161451,-4.640072610828843,1.489883205404043,3.608545001476125,-3.504493215810115,4.088498453058286,-3.50558219611948,-3.405324034029039,-1.174356572227855,1.83688764091858,-1.754785145426574,4.511631426764203,1.33827561020502,1.344319473372028
Skin damage 481,210.27,350.9,835.56,1043.3,1178.1,1268.6,1621.4,1725.4,1861.9,2041.3,Skin,0.0586708339096155,0.1420130304671481,137.98012423776385,0.0515289128438544,0.6384224161342348,4.490213157769971,4.200109033358206,3.928405919129266,4.69925660970994,-1.454463292544224,-3.615571041669925,3.469837663674185,4.108806583405446,-3.459293725422854,-3.434415150439357,-1.168475581087652,1.844093406670071,-1.755137438214825,4.501111510131379,1.351225861945631,1.35391576593795
Skin damage 482,209.84,350.39,834.41,1044.5,1178.4,1264.3,1620.3,1727.2,1862.8,2043.5,Interface,0.1108161577304078,0.0809917440912168,32.42055784151313,0.0799738227175516,0.3855353148144846,4.491590431687335,4.194650431599075,3.893190572750155,4.688124588272775,-1.414812552297164,-3.628342912194805,3.461502748087015,4.110933607901017,-3.451459016394902,-3.447118554100387,-1.162637066874481,1.845907081466965,-1.756123735578424,4.506093797058871,1.348660950775345,1.349950614824869
Skin damage 483,210.2,351.15,835.72,1044.7,1180.1,1268.7,1622.9,1727.4,1863.2,2043.8,Interface,0.0526540730883566,0.0863176169104052,37.59211981484125,0.0460206229414138,0.2671995193596116,4.490860643599189,4.19368928662536,3.915009789665637,-4.680350128444309,1.436014278122243,3.607301030397252,-3.471394313829756,4.102351211981839,-3.455979602771472,-3.434693768406369,-1.164256076410766,1.848155301063178,-1.758076539181247,4.500690591783928,1.35237950395551,1.353384947189489
Skin damage 484,209.82,350.17,832.91,1042.5,1178.3,1264.3,1620.6,1726.3,1861.4,2041.2,Skin,0.1499399835850002,0.0901331065095208,2.33810426275366,0.063961237349769,0.7458132460913175,4.486795108498186,4.19767706742104,3.848095155352721,4.718724168268613,-1.350241214261659,-3.662588491508611,3.440317407837056,4.118705587479344,-3.4163024373948,-3.492131900558207,-1.156432551846343,1.846264912143129,-1.750586524273928,4.508922327820675,1.347935517986864,1.345341378528217
Skin damage 485,210.22,350.82,834.98,1043.8,1178.0,1268.1,1621.8,1725.4,1862.6,2041.8,Skin,0.0727089845982689,0.114888235317653,155.95775561954275,0.0357678507332713,0.9033505373547924,4.49080772315494,4.197779051068365,3.924645362790812,-4.682157585987483,1.447263328295102,3.615437622830827,-3.475066671209134,4.108167515550694,-3.462158604832659,-3.431149899889043,-1.166631525418315,1.843564317116979,-1.755260988362573,4.502153869216691,1.350402169590199,1.353393492262916
Skin damage 486,210.05,350.93,835.59,1044.9,1179.6,1267.4,1621.7,1727.4,1863.1,2043.9,Skin,0.0836117572784869,0.0681720639778883,60.672338059655104,0.0592439734001752,0.2921406613660505,4.491555668327176,4.19229528954623,3.907194436729264,-4.682449824743786,1.429080475712151,3.619123586851228,-3.468035855340012,4.104064426481707,-3.460257391376369,-3.4380038874949,-1.164612399636168,1.846847679055799,-1.758629879982176,4.501612627090552,1.350586446063082,1.352328539479718
Skin damage 487,209.13,349.42,833.2,1044.3,1176.5,1258.8,1616.6,1726.5,1862.3,2042.9,Skin,0.0961736125568872,0.0700569246595205,135.31921484138456,0.0692668986365316,0.9775511467769488,4.496437192854931,4.194102611461132,3.898268803325263,-4.678900113694105,1.430281125232563,3.620701594472957,-3.470543266625199,4.103242646404357,-3.461868917096622,-3.438996505127305,-1.165011458689452,1.845620998387552,-1.756837227919386,4.509735665894107,1.344805258246244,1.347138663571217
Skin damage 488,208.89,350.18,835.44,1044.5,1179.3,1261.8,1620.1,1726.8,1862.9,2043.6,Skin,0.0815591638613504,0.0432177101317966,117.24020160141843,0.0569265544001414,0.9866333002562528,4.499092677928262,4.183153586743096,3.906160331637383,-4.680011539429618,1.429117697623374,3.617218878594262,-3.467886991866183,4.10063172421673,-3.462662906598845,-3.436818410346199,-1.170927475996754,1.847841986752255,-1.762847029460675,4.501335425331782,1.351977443630305,1.34879845662251
Skin damage 489,210.28,351.23,835.95,1044.7,1180.0,1269.4,1623.0,1727.1,1863.1,2043.7,Skin,0.0654349506480207,0.1196581093564409,12.061809222424015,0.028203574352092,0.4476498561142109,4.488738506077575,4.194539833131733,3.912776730682381,4.686344506879522,-1.43163236395846,-3.619430773907108,3.467751838342104,4.106123099807768,-3.45849027838868,-3.43804852946717,-1.163828281720468,1.846877730726435,-1.75741646532466,4.500527738837725,1.351459535926719,1.354043344633908
Skin damage 490,210.25,351.04,835.61,1044.4,1178.9,1268.6,1622.7,1726.6,1863.2,2043.6,Skin,0.0839630636284408,0.1177264228806122,131.08065478758306,0.0351972682795934,0.6473659538798174,4.489147809671519,4.19611507269307,3.912436979385984,4.684719642581347,-1.432261142543131,-3.620601955603576,3.468268619429974,4.109953676761624,-3.457847407767892,-3.437691493076952,-1.164898297356748,1.845658158689105,-1.756225170448247,4.501452322120917,1.35110840005686,1.353740578409637
Skin damage 491,209.11,350.22,835.32,1044.5,1179.2,1263.1,1619.9,1726.5,1862.8,2043.4,Skin,0.124573210582373,0.0450160443815508,104.37515253482164,0.0642363194121129,0.6655379461500641,4.480051213739522,4.200450038308754,3.894167061849937,4.697623803375913,-1.419658321871324,-3.6255359567767,3.459866674119304,4.104219576437233,-3.451037647237674,-3.448174367283975,-1.151836643013467,1.852659120196189,-1.757523172405691,4.506746207965558,1.345688243489273,1.354794912560041
Skin damage 492,210.28,351.18,835.98,1044.3,1179.4,1269.3,1622.7,1726.8,1862.9,2043.3,Interface,0.1360930261155807,0.1433802507574832,153.5011211674108,0.0369806289944941,0.4898990141963355,4.488015810551512,4.19486971417121,3.904416975417233,-4.684449456794189,1.412781071975954,3.62333285943593,-3.4628864168172,4.112425389091579,-3.45452603561511,-3.441477567684356,-1.161164307480976,1.846718167555407,-1.75665792238258,4.500918631379424,1.351636903161764,1.354033155512521
Skin damage 493,208.27,349.52,834.84,1043.9,1178.7,1259.0,1619.2,1726.1,1862.2,2042.8,Skin,0.1322536708345324,0.0424966500000144,91.27949795506014,0.0684384870488249,0.9392378956609194,4.469567979174388,4.209933677391401,3.883556654261779,4.708084351229732,-1.411466945510635,-3.630152451883506,3.453123641027063,4.104004662736144,-3.444161368141652,-3.455942901063457,-1.139457299062713,1.856745349195783,-1.755712622837002,4.51084154605605,1.340791646048593,1.358049953465328
Skin damage 494,210.2,351.27,836.15,1045.0,1180.3,1269.1,1623.0,1727.5,1863.3,2044.1,Interface,0.0829187406883168,0.049113946182754,118.37857656816558,0.0280303797348586,0.3290456018045565,4.488592020498125,4.192896920054151,3.90739603274853,-4.686135785248931,1.425648736777688,3.621029486194435,-3.46551027841119,4.10549220637695,-3.457426128814131,-3.440187421465493,-1.163040982130941,1.847939156732362,-1.758326210081665,4.500397170174359,1.351505804228532,1.353884225744092
Skin damage 495,209.97,349.62,833.12,1041.7,1173.4,1262.4,1620.0,1724.3,1862.1,2042.1,Interface,0.0830965817460072,0.1133996620408632,86.6355723604441,0.0726234858272878,0.9094152997123152,4.496133069680085,4.20688549633986,3.931541618894479,4.676124972416065,-1.464457865936745,-3.613026345101301,3.48167180468934,4.120597355941346,-3.467078364553279,-3.42538999564757,-1.173039148905057,1.83709072007774,-1.749672567734345,4.507414086353854,1.347435297061253,1.350849309593544
Skin damage 496,209.69,350.74,835.64,1044.9,1179.8,1265.4,1621.7,1727.2,1863.2,2043.9,Interface,0.1196464303475335,0.0536532961488963,4.0737172902840655,0.0604525746097141,0.455109371780691,4.486398938141014,4.195287622396991,3.899355790235774,4.692121415732474,-1.421244370717981,-3.624286279077842,3.462516936325523,4.104577438003548,-3.453976283697671,-3.445222810142525,-1.159371861942728,1.849737551116138,-1.757219436286711,4.504337534709988,1.348690532508248,1.352413765087121
Skin damage 497,210.18,350.88,834.73,1043.5,1179.5,1268.1,1621.8,1726.0,1861.6,2041.9,Skin,0.0451982199003508,0.1054824614503073,99.32085972511882,0.0374931133832215,0.8665950594292916,4.492934290926326,4.195605755199444,3.941026927682489,-4.67441489229829,1.462899771614455,3.598763469023062,-3.48456387617398,4.0963355704967,-3.468803665360765,-3.421793191660706,-1.166096067903011,1.843848405963708,-1.756441761096398,4.501675314343398,1.350282301958019,1.353267593965098
Skin damage 498,210.22,351.26,836.11,1045.0,1180.3,1269.2,1623.0,1727.4,1863.3,2044.0,Skin,0.0665121463535843,0.055800352997533,102.45588698601452,0.0239606926309642,0.3737301550947676,4.488997874658503,4.192731732853792,3.907887102070352,-4.685040871461519,1.426591229416502,3.620577484932039,-3.466137154693652,4.104988650487067,-3.458186317703488,-3.439552662571407,-1.163352501505561,1.84786351496753,-1.758388674056958,4.500287403662959,1.351484600967779,1.353779076370146
Skin damage 499,210.16,350.38,834.21,1042.2,1176.3,1266.6,1620.7,1723.8,1861.3,2039.5,Skin,0.1360280664894825,0.1206612986046202,114.50338440931964,0.0622045004488898,0.6722382798067841,4.488681590066603,4.199263506705693,3.880508381875729,-4.685012513516803,1.370207681275616,3.641439332326429,-3.449256325560248,4.133766944653599,-3.436689989585006,-3.453125909928378,-1.157709916538694,1.842812174454109,-1.750342290927075,4.505431580841244,1.350405796397248,1.351889618321185
Skin damage 500,210.27,350.91,835.67,1043.4,1177.0,1268.6,1622.2,1725.6,1862.5,2041.8,Skin,0.0756785923295762,0.1408952663950926,78.46879612427634,0.0505161491309928,0.5043883404339273,4.489381258243205,4.200478125875247,3.918277606326785,4.694894857262787,-1.449807536456382,-3.61881960553963,3.46857254480471,4.111860449007716,-3.458322956679396,-3.436222733268135,-1.168370489522173,1.843956864637941,-1.755124023731401,4.501165274602918,1.351355495745387,1.353905017768045
Skin damage 501,210.08,350.74,834.8,1044.6,1178.7,1267.2,1620.8,1727.2,1862.7,2042.9,Skin,0.1226381638140881,0.0849489028901558,97.30686614001652,0.0387794244925463,0.7863223492193646,4.488702108017737,4.194745437772964,3.891862348339487,4.692287346716989,-1.408529717784976,-3.631969628787777,3.459516812711123,4.110666579765284,-3.447341531909835,-3.451988241211213,-1.161486655677048,1.846829995298382,-1.755425564790622,4.504059561102561,1.349862204146221,1.351165674970883
Skin damage 502,210.21,350.15,834.45,1040.7,1172.8,1266.5,1619.2,1722.2,1860.3,2036.8,Skin,0.0674915913311261,0.1405114238677018,119.71001025717096,0.0722668737716508,0.7379031512209919,4.492918736599385,4.211056652021337,3.947738425582208,4.711228945620725,-1.493052827366777,-3.610353235057377,3.476063788785229,4.117785783097507,-3.462005450109449,-3.426432454438601,-1.177059337028847,1.837781056607187,-1.750306308659095,4.503222479087123,1.35025506302401,1.353245961902108
Skin damage 503,208.96,349.89,834.67,1043.8,1179.0,1261.8,1620.3,1725.7,1861.7,2042.4,Skin,0.0570998477433401,0.0504824915014149,151.5498239272738,0.0558947061443797,0.9897106716039714,4.510427268083072,4.177890231671647,3.91753956593721,-4.653871571071947,1.451772956381184,3.602329247147504,-3.481371986085601,4.088663009632464,-3.477489312073995,-3.422683188074638,-1.178999575337627,1.846125549786822,-1.764865868457487,4.499615875785731,1.352536860862589,1.345466820047749
Skin damage 504,210.23,351.24,836.0,1045.0,1180.2,1269.1,1622.8,1727.5,1863.3,2044.1,Interface,0.110885364576952,0.0719801928016545,178.16229503646147,0.0204030565289769,0.716141062478155,4.488186155551787,4.193478769935055,3.905788501815024,4.687212750687074,-1.424168871082143,-3.622157534161914,3.464644077352848,4.106121910561006,-3.456255494320797,-3.441329047149901,-1.162597103352126,1.847866964000407,-1.757872932949695,4.500952964840952,1.351268685388613,1.353703358377915
